academicYear,idOSYM,baseScore,topScore
2023,107390124,"25,651,720","33,017,788"
2022,107390124,"26,164,094","30,224,989"
2023,105310249,"25,939,313","39,270,497"
2022,105310249,"27,222,944","38,751,421"
2023,112070677,"25,912,314","31,677,681"
2022,112070677,"25,824,984","30,809,541"
2023,110310532,"25,572,895","33,243,480"
2022,110310532,"25,907,870","32,704,679"
2023,102090073,"25,418,639","34,405,141"
2022,102090073,"25,118,370","35,630,513"
2023,100410193,"24,882,644","34,935,706"
2022,100410193,"24,792,391","30,983,098"
2023,108310301,"25,607,639","31,619,918"
2022,108310301,"25,594,931","33,711,055"
2023,103290211,"24,992,949","30,609,719"
2022,103290211,"24,576,678","33,528,574"
2023,105490148,"22,723,381","22,723,381"
2022,105490148,"22,169,887","22,169,887"
2023,106610119,"25,465,483","32,791,967"
2022,106610119,"25,500,947","32,411,226"
2023,105290047,"23,152,224","27,589,051"
2022,105290047,"22,565,141","27,896,070"
2023,109810092,"25,221,752","28,506,312"
2022,109810092,"24,958,094","38,037,769"
2023,101490558,"23,511,779","35,535,812"
2022,101490558,"24,026,866","33,730,224"
2023,108210895,"24,517,996","32,217,823"
2022,108210895,"24,901,193","32,490,059"
2023,108010473,"24,441,724","31,505,355"
2022,108010473,"24,099,875","33,310,249"
2023,107710451,"26,766,364","29,939,048"
2022,107710451,"27,178,633","31,803,996"
2023,103610331,"25,003,572","31,869,129"
2022,103610331,"25,032,066","31,854,189"
2023,105690659,"26,868,383","41,777,936"
2022,105690659,"26,406,530","38,719,585"
2023,105310231,"25,527,307","33,954,370"
2022,105310231,"26,014,640","33,157,485"
2023,100310476,"24,821,464","28,895,143"
2022,100310476,"24,416,042","34,276,745"
2023,100190171,"24,796,598","28,636,199"
2022,100190171,"24,645,514","29,434,718"
2023,108610104,"24,525,739","34,029,468"
2022,108610104,"24,406,746","32,553,055"
2023,102510353,"24,575,120","26,958,423"
2022,102510353,"23,898,794","27,195,950"
2023,101910025,"25,112,179","29,117,630"
2022,101910025,"24,839,414","30,939,324"
2023,106690293,"24,812,637","29,574,494"
2023,109490286,"25,237,162","29,449,805"
2022,109490286,"25,119,799","31,113,553"
2023,111570306,"27,118,757","33,308,606"
2022,111570306,"28,435,617","36,870,950"
2023,104510153,"25,036,347","32,446,044"
2022,104510153,"24,900,828","29,385,213"
2023,107410118,"25,332,896","32,466,615"
2022,107410118,"25,309,341","34,316,497"
2023,100310882,"25,249,169","31,473,130"
2022,100310882,"25,086,703","31,107,260"
2023,105010385,"27,004,563","36,713,686"
2022,105010385,"25,885,546","34,579,392"
2023,112310959,"24,913,191","32,602,838"
2022,112310959,"24,749,925","35,373,262"
2023,100190155,"25,405,366","29,158,823"
2022,100190155,"25,210,530","29,052,261"
2023,107710106,"24,957,037","34,947,393"
2022,107710106,"25,861,754","33,578,277"
2023,106490163,"25,113,465","33,155,730"
2022,106490163,"24,560,213","28,516,464"
2023,102590174,"24,415,742","26,422,528"
2022,102590174,"23,773,346","29,268,165"
2023,100310052,"24,615,903","33,659,601"
2022,100310052,"25,440,505","34,073,633"
2023,104210632,"27,199,671","33,414,982"
2022,104210632,"25,166,496","34,331,651"
2023,107090213,"24,959,194","32,323,903"
2022,107090213,"24,867,539","28,922,075"
2023,106110751,"26,049,248","31,551,410"
2022,106110751,"28,357,329","35,632,688"
2023,101690120,"25,568,847","31,255,784"
2022,101690120,"25,898,158","32,577,237"
2023,108710315,"25,663,327","32,967,632"
2022,108710315,"25,971,258","41,224,481"
2023,103210114,"24,583,738","30,277,701"
2022,103210114,"24,743,080","33,278,361"
2023,102710509,"24,688,226","26,718,062"
2022,102710509,"24,048,346","29,165,269"
2023,100310643,"24,679,167","26,807,808"
2022,100310643,"24,323,662","32,185,577"
2023,108310179,"25,630,661","33,649,489"
2022,108310179,"26,016,159","33,212,598"
2023,109210132,"24,716,130","27,804,194"
2022,109210132,"24,058,149","33,621,800"
2023,109010328,"26,535,163","30,381,985"
2022,109010328,"26,662,451","31,922,318"
2023,109370166,"24,929,542","32,314,139"
2022,109370166,"23,764,730","31,283,555"
2023,103910628,"25,915,727","35,004,475"
2022,103910628,"25,214,798","32,449,374"
2023,103010531,"25,742,888","33,742,159"
2022,103010531,"25,015,420","37,190,963"
2023,107310225,"25,047,524","33,925,377"
2022,107310225,"24,746,799","31,601,174"
2023,106710296,"24,549,318","28,940,596"
2022,106710296,"24,407,461","36,779,367"
2023,103910143,"25,253,964","34,436,057"
2022,103910143,"25,214,562","32,839,842"
2023,102510705,"24,363,296","30,038,765"
2022,102510705,"23,337,022","31,069,485"
2023,108890293,"24,379,589","28,987,536"
2022,108890293,"23,888,141","37,521,858"
2023,103910822,"26,886,204","34,468,498"
2022,103910822,"26,709,607","34,728,449"
2023,110210215,"24,881,572","42,312,172"
2022,110210215,"25,027,475","35,692,032"
2023,109890148,"24,478,683","30,094,904"
2022,109890148,"24,945,331","28,002,853"
2023,103310616,"25,065,381","33,070,131"
2022,103310616,"24,544,936","33,416,655"
2023,100310079,"24,603,650","32,137,910"
2022,100310079,"25,156,542","31,236,409"
2023,110310462,"25,206,821","29,698,547"
2022,110310462,"25,157,393","36,800,571"
2023,111712268,"23,933,727","30,043,958"
2022,111712268,"26,253,231","29,648,901"
2023,108010146,"24,753,977","30,361,271"
2022,108010146,"24,373,481","29,272,595"
2023,107990052,"25,146,862","33,343,598"
2022,107990052,"24,600,064","35,078,142"
2023,104710381,"24,637,328","31,392,850"
2022,104710381,"26,752,648","30,966,428"
2023,105710272,"24,825,827","30,251,904"
2022,105710272,"24,133,001","30,533,926"
2023,107110078,"24,836,383","34,790,267"
2022,107110078,"24,254,547","33,542,465"
2023,105310188,"24,986,160","33,330,870"
2022,105310188,"25,772,312","34,300,279"
2023,103310458,"24,594,695","31,501,765"
2022,103310458,"26,057,732","32,442,971"
2023,101090555,"26,147,098","40,022,309"
2022,101090555,"24,424,658","47,404,163"
2023,107890054,"25,520,986","31,128,947"
2022,107890054,"25,051,210","30,730,547"
2023,100490204,"24,676,736","31,841,963"
2022,100490204,"24,646,578","32,798,072"
2023,108090086,"24,472,073","28,708,488"
2022,108090086,"24,275,378","31,830,685"
2023,108910234,"23,892,449","32,608,692"
2022,108910234,"25,106,887","37,256,207"
2023,102010191,"24,812,502","31,314,751"
2022,102010191,"25,848,802","33,931,346"
2023,106770738,"24,128,562","29,590,322"
2022,106770738,"23,846,697","30,837,784"
2023,101890064,"24,759,674","28,416,684"
2022,101890064,"24,423,543","27,552,777"
2023,105290102,"25,863,853","32,247,827"
2022,105290102,"26,322,998","30,718,271"
2023,109410518,"24,305,994","28,163,854"
2022,109410518,"23,918,182","30,344,973"
2023,110390220,"24,461,825","31,241,735"
2022,110390220,"23,776,534","30,741,333"
2023,100490212,"21,337,197","23,856,269"
2022,100490212,"21,798,144","21,798,144"
2023,103010028,"26,581,486","35,308,040"
2022,103010028,"24,973,168","39,050,570"
2023,109890156,"24,785,308","31,362,605"
2022,109890156,"24,296,516","33,684,029"
2023,107610707,"24,951,101","31,305,529"
2022,107610707,"25,082,424","30,300,565"
2023,112510998,"24,759,061","30,667,029"
2022,112510998,"24,679,598","28,599,729"
2023,109410581,"24,590,429","29,753,131"
2022,109410581,"24,556,775","28,592,093"
2023,102590370,"23,885,749","30,686,084"
2022,102590370,"21,914,691","30,575,371"
2023,106210256,"24,379,916","27,544,162"
2022,106210256,"23,855,872","33,060,813"
2023,106610155,"24,700,068","32,177,913"
2022,106610155,"24,701,293","29,789,778"
2023,105611174,"25,524,970","36,624,031"
2022,105611174,"25,441,414","36,117,816"
2023,107310182,"23,558,338","31,581,539"
2022,107310182,"22,725,382","27,965,257"
2023,107810274,"24,152,648","31,966,334"
2022,107810274,"24,621,364","31,439,185"
2023,103290209,"24,306,017","28,929,642"
2022,103290209,"24,107,321","32,293,072"
2023,110310065,"24,632,929","31,141,062"
2022,110310065,"24,562,213","31,904,904"
2023,111570371,"24,316,993","29,537,336"
2023,103390120,"24,632,800","28,490,472"
2022,103390120,"23,988,287","27,260,553"
2023,108010216,"24,190,043","32,067,946"
2022,108010216,"24,719,608","31,816,316"
2023,108110127,"24,966,863","32,239,083"
2022,108110127,"24,368,147","36,664,126"
2023,105010094,"25,695,395","32,119,005"
2022,105010094,"24,975,657","33,243,547"
2023,102390061,"24,384,930","29,181,491"
2022,102390061,"24,674,783","29,636,139"
2023,102510698,"24,563,100","32,568,027"
2022,102510698,"24,479,392","31,375,442"
2023,108690317,"22,228,375","36,706,870"
2023,108911602,"23,747,000","30,255,467"
2022,108911602,"24,133,769","36,651,094"
2023,106210247,"24,143,183","28,611,416"
2022,106210247,"23,758,954","32,916,730"
2023,108110321,"25,347,305","32,359,807"
2022,108110321,"25,636,489","29,233,655"
2023,110310074,"24,159,144","30,172,904"
2022,110310074,"23,933,007","31,409,119"
2023,106090164,"25,931,674","33,124,552"
2022,106090164,"27,465,014","33,916,154"
2023,103510905,"24,421,602","32,121,622"
2022,103510905,"24,273,108","35,411,424"
2023,108710175,"24,728,858","34,314,804"
2022,108710175,"24,887,212","40,186,042"
2023,100310661,"24,522,961","33,265,319"
2022,100310661,"24,585,977","29,251,211"
2023,101411301,"24,637,187","33,883,317"
2022,101411301,"27,385,864","31,287,408"
2023,106010116,"24,448,896","34,880,286"
2022,106010116,"26,094,692","35,383,178"
2023,102510432,"24,617,608","39,542,495"
2022,102510432,"24,810,058","35,596,638"
2023,109210141,"24,220,387","27,053,725"
2022,109210141,"23,270,918","29,671,080"
2023,105690481,"26,558,194","35,056,921"
2022,105690481,"26,448,469","43,021,616"
2023,100810498,"24,637,175","33,126,294"
2022,100810498,"24,964,480","29,312,028"
2023,101010767,"25,593,593","43,173,586"
2022,101010767,"25,366,199","40,618,601"
2023,105290109,"25,819,649","31,628,174"
2022,105290109,"25,872,571","30,338,749"
2023,101410815,"24,311,487","34,716,155"
2022,101410815,"25,067,942","34,687,653"
2023,106710066,"24,088,169","26,809,105"
2022,106710066,"23,776,700","28,985,206"
2023,108310073,"24,234,933","28,509,689"
2022,108310073,"24,268,914","33,509,402"
2023,103210141,"24,100,263","30,146,147"
2022,103210141,"24,012,306","32,685,325"
2023,108010164,"24,477,619","33,610,907"
2022,108010164,"24,983,542","37,175,445"
2023,104510374,"24,646,426","33,503,087"
2022,104510374,"24,797,469","38,457,030"
2023,105690592,"27,968,061","40,123,537"
2022,105690592,"26,436,507","41,967,064"
2023,108911674,"24,298,856","30,985,760"
2022,108911674,"24,001,790","28,150,968"
2023,101410215,"24,124,312","31,686,029"
2022,101410215,"24,116,046","37,695,209"
2023,100810011,"24,518,992","32,413,645"
2022,100810011,"24,598,641","33,353,063"
2023,104710372,"24,178,175","31,724,502"
2022,104710372,"24,643,156","39,577,096"
2023,109590046,"24,884,101","32,216,458"
2022,109590046,"26,576,316","30,351,384"
2023,110790031,"24,599,934","29,912,969"
2022,110790031,"25,936,220","32,012,637"
2023,108690155,"24,230,215","31,703,017"
2022,108690155,"24,552,998","28,460,377"
2023,107710478,"24,797,339","30,650,684"
2022,107710478,"23,706,441","29,558,651"
2023,101810238,"24,130,745","30,548,046"
2022,101810238,"24,529,395","28,687,355"
2023,108911577,"24,502,141","29,915,635"
2022,108911577,"24,386,354","29,747,905"
2023,105611314,"26,726,725","41,293,572"
2022,105611314,"25,957,210","37,884,769"
2023,107010379,"24,317,662","30,540,169"
2022,107010379,"24,275,293","31,321,973"
2023,107390092,"23,966,982","32,871,955"
2022,107390092,"23,375,854","29,230,229"
2023,100410166,"23,980,668","32,116,013"
2022,100410166,"23,946,240","28,260,660"
2023,109890155,"24,108,713","30,273,477"
2022,109890155,"24,016,353","31,916,732"
2023,102610616,"24,578,941","32,760,824"
2022,102610616,"24,044,309","31,633,002"
2023,108411025,"28,559,973","35,611,680"
2022,108411025,"25,863,859","35,883,413"
2023,108790023,"24,412,439","35,277,509"
2022,108790023,"24,053,176","31,373,866"
2023,112572409,"24,129,928","26,599,168"
2022,112572409,"23,733,881","30,037,910"
2023,103290206,"23,846,052","29,460,574"
2022,103290206,"23,286,020","31,186,632"
2023,101370264,"24,044,676","28,002,664"
2022,101370264,"24,488,036","29,205,711"
2023,109810117,"23,971,768","27,523,086"
2022,109810117,"23,766,815","32,151,284"
2023,109210053,"24,280,222","33,927,872"
2022,109210053,"24,092,073","32,399,088"
2023,105190093,"24,225,426","31,469,522"
2022,105190093,"24,190,542","33,172,604"
2023,109410078,"24,201,964","32,715,797"
2022,109410078,"24,348,543","34,380,675"
2023,106710181,"23,495,587","35,863,945"
2022,106710181,"23,607,827","27,743,678"
2023,103910601,"24,877,574","35,270,523"
2022,103910601,"24,430,154","39,137,602"
2023,112572421,"24,242,739","27,954,496"
2022,112572421,"24,081,807","28,015,093"
2023,109890154,"24,048,320","27,952,731"
2022,109890154,"23,515,488","31,386,087"
2023,100210141,"25,446,638","33,332,543"
2022,100210141,"24,066,813","33,534,793"
2023,101610055,"24,488,693","29,285,422"
2022,101610055,"24,418,396","31,155,107"
2023,105611253,"25,995,603","37,837,581"
2022,105611253,"25,458,442","37,425,986"
2023,106290134,"25,273,358","32,601,525"
2022,106290134,"24,871,358","31,719,332"
2023,103511093,"18,629,810","18,629,810"
2022,103511093,"24,910,673","24,910,673"
2023,101010801,"23,410,297","36,177,556"
2022,101010801,"23,869,993","43,143,821"
2023,108010013,"23,947,374","32,174,341"
2022,108010013,"23,602,875","32,733,233"
2023,106010461,"24,326,916","31,894,630"
2022,106010461,"25,160,528","30,623,977"
2023,104510268,"24,023,950","29,599,938"
2022,104510268,"24,007,238","29,470,957"
2023,106710418,"23,764,361","28,062,650"
2022,106710418,"23,837,765","31,723,574"
2023,102610246,"24,724,279","33,936,803"
2022,102610246,"25,306,198","32,226,993"
2023,109110284,"23,729,760","30,694,215"
2022,109110284,"24,225,642","29,743,613"
2023,102610201,"22,918,438","32,758,814"
2022,102610201,"24,031,471","29,824,199"
2023,101090554,"25,284,779","42,012,650"
2022,101090554,"24,102,429","45,582,147"
2023,110390223,"23,807,794","30,091,653"
2022,110390223,"23,239,459","32,865,385"
2023,101090547,"25,515,023","37,313,109"
2022,101090547,"25,469,462","37,230,622"
2023,101690108,"24,369,899","28,575,111"
2022,101690108,"24,200,382","35,182,242"
2023,106770736,"23,764,109","27,796,120"
2022,106770736,"23,285,451","29,023,068"
2023,102610255,"24,424,501","31,388,392"
2022,102610255,"24,609,625","31,286,309"
2023,106410166,"24,387,128","31,510,942"
2022,106410166,"23,817,486","30,334,042"
2023,104310137,"24,556,975","31,692,601"
2022,104310137,"24,461,879","33,392,494"
2023,110210675,"23,795,563","29,930,438"
2022,110210675,"24,256,308","33,466,146"
2023,101011323,"24,479,464","44,528,669"
2022,101011323,"24,210,015","38,156,377"
2023,101490468,"23,688,818","33,154,511"
2022,101490468,"23,951,543","31,579,045"
2023,103210177,"23,534,367","31,127,127"
2022,103210177,"22,838,110","30,828,866"
2023,105990131,"23,986,076","31,053,949"
2022,105990131,"24,771,087","31,906,903"
2023,101910016,"23,865,172","34,148,932"
2022,101910016,"23,605,225","29,191,734"
2023,110310356,"23,383,071","27,570,793"
2022,110310356,"23,275,100","29,987,213"
2023,109810295,"23,659,918","30,514,398"
2022,109810295,"23,838,718","32,730,204"
2023,106710172,"23,476,096","25,644,763"
2022,106710172,"22,735,056","28,214,146"
2023,109810083,"23,726,584","31,386,312"
2022,109810083,"23,464,921","31,588,674"
2023,101910149,"23,504,669","27,339,274"
2022,101910149,"23,712,541","28,653,748"
2023,101690118,"24,143,729","30,766,885"
2022,101690118,"24,988,015","32,057,251"
2023,106710136,"23,642,198","28,653,670"
2022,106710136,"23,840,636","31,908,685"
2023,109490284,"23,875,084","28,684,973"
2022,109490284,"23,748,308","30,646,107"
2023,109890153,"23,441,698","33,219,837"
2022,109890153,"22,968,396","30,165,236"
2023,103010055,"26,513,655","34,924,076"
2022,103010055,"24,876,250","34,123,562"
2023,100810435,"23,492,011","31,392,278"
2022,100810435,"23,376,216","29,326,471"
2023,110210242,"23,636,989","28,124,179"
2022,110210242,"23,584,189","32,526,000"
2023,107790209,"24,127,862","31,191,229"
2022,107790209,"26,234,947","34,404,015"
2023,108290236,"24,012,729","30,590,322"
2022,108290236,"23,601,186","33,253,714"
2023,109590022,"23,965,873","30,405,619"
2022,109590022,"23,858,073","36,090,059"
2023,108990368,"23,812,344","30,590,159"
2022,108990368,"23,763,484","29,715,317"
2023,110910294,"23,296,085","26,017,264"
2022,110910294,"21,672,915","33,424,055"
2023,105690591,"27,003,126","51,632,712"
2022,105690591,"25,955,242","44,325,237"
2023,107310261,"23,763,002","30,501,233"
2022,107310261,"23,730,471","26,991,662"
2023,100990038,"24,255,948","35,150,673"
2022,100990038,"24,268,391","36,437,352"
2023,105010101,"24,260,929","31,815,361"
2022,105010101,"24,097,960","31,166,287"
2023,101610161,"23,134,852","32,326,174"
2022,101610161,"24,098,745","29,853,003"
2023,107010334,"23,283,099","28,787,577"
2022,107010334,"23,131,270","28,854,351"
2023,108510211,"23,990,988","31,026,407"
2022,108510211,"23,966,578","31,322,039"
2023,101910255,"23,973,524","32,186,862"
2022,101910255,"23,954,679","30,086,460"
2023,101990043,"23,609,574","29,326,737"
2022,101990043,"23,762,499","30,114,468"
2023,107110166,"25,402,187","32,139,278"
2022,107110166,"24,530,205","33,835,180"
2023,109210026,"23,689,882","33,872,814"
2022,109210026,"23,985,218","33,977,133"
2023,106090050,"24,383,153","28,085,594"
2022,106090050,"25,177,215","29,517,211"
2023,110290157,"23,601,023","31,202,189"
2022,110290157,"24,197,620","28,373,910"
2023,112510892,"23,651,670","28,391,441"
2022,112510892,"23,836,979","28,059,152"
2023,107310401,"23,267,306","26,384,153"
2022,107310401,"23,987,855","31,060,702"
2023,108911162,"23,964,680","30,928,524"
2022,108911162,"23,617,100","32,376,769"
2023,110910133,"23,281,001","26,032,828"
2022,110910133,"26,198,054","26,198,054"
2023,107710548,"25,515,370","31,266,214"
2022,107710548,"25,756,348","37,815,397"
2023,105190095,"23,820,770","27,817,420"
