universityName,universityType,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,totalPreference,top1PreferenceRatio,avgOrderofPreference,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount,baseScore,topScore,totalForeignStudents,totalStudentNumber,Urap_Rank,Urap_Score,avg_monthly_income_group,Time_for_employment,employment_rate,base_salary_by_year,inflation_by_year,growth_by_year
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇letişimfakültesi,halklai̇lişkilervetanıtım,202411006,SÖZ,Türkçe,100.0,11,11,0.0,İSTANBUL,Marmara,1,0,3,75732.0,56604.0,647636.0,1012666.0,9564.0,0.0,3.64,215.0,0.42,8.6,4.0,0.0,0.455,1.0,161,50,32,2006034.0,311.29214,5110.0,17480.0,126.0,325.73,-1.0,15.9,70.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇letişimfakültesi,halklai̇lişkilervetanıtım,202410459,SÖZ,Türkçe,50.0,64,29,51969.18396226415,İSTANBUL,Marmara,1,0,3,547897.0,139633.0,1249958.0,1550900.0,204132.0,1507106.3349056602,0.69,187.0,0.53,5.6,2.2,0.345,0.828,1.0,187,78,167,2006034.0,311.29214,5110.0,17480.0,126.0,325.73,-1.0,15.9,70.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇ktisadivei̇daribilimlerfakültesi,havacılıkyönetimi,202412701,EA,İngilizce,100.0,11,11,0.0,İSTANBUL,Marmara,1,1,3,167274.0,100797.0,283209.0,386032.0,33238.5,0.0,3.64,128.0,1.33,7.4,5.6,0.182,0.455,0.727,157,40,30,246.62336,321.99623,5110.0,17480.0,126.0,325.73,0.0,15.4,74.5,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇ktisadivei̇daribilimlerfakültesi,havacılıkyönetimi,202412719,EA,İngilizce,50.0,64,27,19440.0,İSTANBUL,Marmara,1,1,3,574649.0,213610.0,665318.0,1219106.0,180519.5,524880.0,2.22,95.0,0.84,6.0,3.3,0.296,0.593,0.963,226,85,159,246.62336,321.99623,5110.0,17480.0,126.0,325.73,0.0,15.4,74.5,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,sağlıkbilimlerifakültesi,hemşirelik,202412182,SAY,Türkçe,100.0,12,12,0.0,İSTANBUL,Marmara,1,0,3,133912.0,115461.0,182665.0,370785.0,9225.5,0.0,1.67,361.0,0.33,9.8,6.2,0.083,0.3329999999999999,0.833,175,150,27,254.41872,287.34969,5110.0,17480.0,126.0,325.73,0.0,8.7,89.4,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,sağlıkbilimlerifakültesi,hemşirelik,202412216,SAY,Türkçe,25.0,71,71,27975.0,İSTANBUL,Marmara,1,0,3,318852.0,140415.0,431286.0,800552.0,89218.5,1986225.0,4.65,449.0,0.76,4.7,3.0,0.225,0.662,0.986,854,500,67,254.41872,287.34969,5110.0,17480.0,126.0,325.73,0.0,8.7,89.4,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇ktisadivei̇daribilimlerfakültesi,kamuyönetimi,202490540,EA,Türkçe,100.0,6,6,0.0,İSTANBUL,Marmara,2,0,2,345660.0,271632.0,557190.0,763433.0,37014.0,0.0,3.33,92.0,0.54,9.2,7.8,0.1669999999999999,0.5,0.667,96,6,13,343.62608,392.79237,5110.0,17480.0,126.0,325.73,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇ktisadivei̇daribilimlerfakültesi,kamuyönetimi,202490541,EA,Türkçe,50.0,34,5,51969.18396226415,İSTANBUL,Marmara,2,0,2,571320.0,502883.0,688263.0,931615.0,34218.5,259845.91981132075,0.0,26.0,0.77,8.3,1.8,0.4,1.0,1.0,33,6,24,343.62608,392.79237,5110.0,17480.0,126.0,325.73,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202490537,SAY,İngilizce,100.0,6,6,0.0,İSTANBUL,Marmara,2,0,1,90601.0,68704.0,103531.0,152465.0,10948.5,0.0,1.67,177.0,0.23,10.5,5.8,0.0,0.3329999999999999,0.833,72,47,19,255.236564375,281.10021531250004,5110.0,17480.0,126.0,325.73,2.0,11.2,86.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202490537,SAY,İngilizce,100.0,6,6,0.0,İSTANBUL,Marmara,2,0,1,90601.0,68704.0,103531.0,152465.0,10948.5,0.0,1.67,177.0,0.23,10.5,5.8,0.0,0.3329999999999999,0.833,72,47,19,248.84911,289.97423,5110.0,17480.0,126.0,325.73,2.0,11.2,86.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202490537,SAY,İngilizce,100.0,6,6,0.0,İSTANBUL,Marmara,2,0,1,90601.0,68704.0,103531.0,152465.0,10948.5,0.0,1.67,177.0,0.23,10.5,5.8,0.0,0.3329999999999999,0.833,72,47,19,272.41854,303.10221,5110.0,17480.0,126.0,325.73,2.0,11.2,86.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202411148,SAY,Türkçe,100.0,4,4,0.0,İSTANBUL,Marmara,3,0,4,112184.0,94595.0,124382.0,236873.0,8794.5,0.0,5.0,124.0,0.48,10.4,11.0,0.0,0.0,0.5,81,27,24,255.117043125,281.237539375,5110.0,17480.0,126.0,325.73,2.0,11.2,86.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202411148,SAY,Türkçe,100.0,4,4,0.0,İSTANBUL,Marmara,3,0,4,112184.0,94595.0,124382.0,236873.0,8794.5,0.0,5.0,124.0,0.48,10.4,11.0,0.0,0.0,0.5,81,27,24,248.84911,289.97423,5110.0,17480.0,126.0,325.73,2.0,11.2,86.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202411148,SAY,Türkçe,100.0,4,4,0.0,İSTANBUL,Marmara,3,0,4,112184.0,94595.0,124382.0,236873.0,8794.5,0.0,5.0,124.0,0.48,10.4,11.0,0.0,0.0,0.5,81,27,24,272.41854,303.10221,5110.0,17480.0,126.0,325.73,2.0,11.2,86.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202490538,SAY,İngilizce,50.0,39,30,17640.0,İSTANBUL,Marmara,2,0,1,299430.0,143451.0,384241.0,745986.0,77989.5,529200.0,2.67,120.0,0.33,7.8,2.9,0.133,0.733,1.0,373,177,19,209.70265625,237.15937625,5110.0,17480.0,126.0,325.73,2.0,11.2,86.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202490538,SAY,İngilizce,50.0,39,30,17640.0,İSTANBUL,Marmara,2,0,1,299430.0,143451.0,384241.0,745986.0,77989.5,529200.0,2.67,120.0,0.33,7.8,2.9,0.133,0.733,1.0,373,177,19,248.84911,289.97423,5110.0,17480.0,126.0,325.73,2.0,11.2,86.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202490538,SAY,İngilizce,50.0,39,30,17640.0,İSTANBUL,Marmara,2,0,1,299430.0,143451.0,384241.0,745986.0,77989.5,529200.0,2.67,120.0,0.33,7.8,2.9,0.133,0.733,1.0,373,177,19,272.41854,303.10221,5110.0,17480.0,126.0,325.73,2.0,11.2,86.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202410353,SAY,Türkçe,50.0,27,6,17640.0,İSTANBUL,Marmara,2,0,1,288559.0,122527.0,225382.0,313528.0,83016.0,105840.0,3.33,43.0,0.23,7.4,3.2,0.1669999999999999,0.5,1.0,56,31,69,209.729335625,233.402509375,5110.0,17480.0,126.0,325.73,2.0,11.2,86.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202410353,SAY,Türkçe,50.0,27,6,17640.0,İSTANBUL,Marmara,2,0,1,288559.0,122527.0,225382.0,313528.0,83016.0,105840.0,3.33,43.0,0.23,7.4,3.2,0.1669999999999999,0.5,1.0,56,31,69,248.84911,289.97423,5110.0,17480.0,126.0,325.73,2.0,11.2,86.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202410353,SAY,Türkçe,50.0,27,6,17640.0,İSTANBUL,Marmara,2,0,1,288559.0,122527.0,225382.0,313528.0,83016.0,105840.0,3.33,43.0,0.23,7.4,3.2,0.1669999999999999,0.5,1.0,56,31,69,272.41854,303.10221,5110.0,17480.0,126.0,325.73,2.0,11.2,86.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,mimarlıkvetasarımfakültesi,mimarlık,202410168,SAY,Türkçe,100.0,6,6,0.0,İSTANBUL,Marmara,3,2,0,105923.0,80244.0,157682.0,205219.0,12839.5,0.0,6.67,321.0,0.5,9.8,6.5,0.0,0.1669999999999999,1.0,66,54,37,210.06142,292.61265,5110.0,17480.0,126.0,325.73,-2.0,11.8,76.9,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,mimarlıkvetasarımfakültesi,mimarlık,202410177,SAY,Türkçe,50.0,35,20,22725.0,İSTANBUL,Marmara,3,2,0,248774.0,142510.0,347357.0,731061.0,53132.0,454500.0,5.5,131.0,0.31,8.1,3.2,0.2,0.55,1.0,256,146,140,210.06142,292.61265,5110.0,17480.0,126.0,325.73,-2.0,11.8,76.9,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇ktisadivei̇daribilimlerfakültesi,muhasebevefinansyönetimi,202410908,EA,Türkçe,100.0,5,5,0.0,İSTANBUL,Marmara,2,0,2,316835.0,289695.0,427421.0,681789.0,13570.0,0.0,0.0,68.0,1.47,8.9,5.2,0.2,0.4,1.0,99,7,13,214.69943,271.42151,5110.0,17480.0,126.0,325.73,-2.0,13.3,74.7,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇ktisadivei̇daribilimlerfakültesi,muhasebevefinansyönetimi,202490675,EA,Türkçe,50.0,30,4,51969.18396226415,İSTANBUL,Marmara,2,0,2,577050.0,403691.0,694162.0,944406.0,86679.5,207876.7358490566,2.5,14.0,0.0,6.0,2.0,0.0,1.0,1.0,33,11,44,214.69943,271.42151,5110.0,17480.0,126.0,325.73,-2.0,13.3,74.7,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,sağlıkbilimlerifakültesi,odyoloji,202412058,SAY,Türkçe,100.0,7,7,0.0,İSTANBUL,Marmara,1,1,3,270795.0,162062.0,340501.0,754024.0,54366.5,0.0,5.71,91.0,0.55,10.1,4.9,0.429,0.5710000000000001,0.857,132,35,21,267.68485,298.59225,5110.0,17480.0,126.0,325.73,-2.0,10.7,73.9,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,sağlıkbilimlerifakültesi,odyoloji,202412076,SAY,Türkçe,50.0,38,8,51969.18396226415,İSTANBUL,Marmara,1,1,3,380252.0,329957.0,500118.0,901469.0,25147.5,415753.4716981132,2.5,46.0,0.0,7.7,3.6,0.0,0.5,1.0,84,34,47,267.68485,298.59225,5110.0,17480.0,126.0,325.73,-2.0,10.7,73.9,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,eğitimfakültesi,okulöncesiöğretmenliği,202410565,SÖZ,Türkçe,100.0,8,8,0.0,İSTANBUL,Marmara,2,3,1,17388.0,1910.0,472846.0,956090.0,7739.0,0.0,2.5,414.0,0.56,8.9,6.1,0.25,0.375,0.875,97,50,47,443.91273,462.60608,5110.0,17480.0,126.0,325.73,-1.0,10.2,81.3,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,eğitimfakültesi,okulöncesiöğretmenliği,202410671,SÖZ,Türkçe,50.0,42,42,17000.0,İSTANBUL,Marmara,2,3,1,70138.0,21323.0,573503.0,1013937.0,24407.5,714000.0,5.48,359.0,0.7,4.6,3.5,0.095,0.5,1.0,434,191,184,443.91273,462.60608,5110.0,17480.0,126.0,325.73,-1.0,10.2,81.3,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,uygulamalıbilimleryüksekokulu,pilotaj,202490692,SAY,İngilizce,100.0,6,6,0.0,İSTANBUL,Marmara,0,0,0,12466.0,8910.0,16629.0,38185.0,1778.0,0.0,6.67,355.0,3.21,4.9,6.2,0.0,0.0,1.0,111,23,9,290.61733,348.49825,5110.0,17480.0,126.0,325.73,2.0,13.887815228923529,75.59646617154982,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,uygulamalıbilimleryüksekokulu,pilotaj,202490691,SAY,İngilizce,0.0,34,12,49000.0,İSTANBUL,Marmara,0,0,0,371957.0,57623.0,413825.0,820830.0,157167.0,588000.0,2.5,43.0,0.7,5.8,2.7,0.25,0.75,1.0,115,43,66,290.61733,348.49825,5110.0,17480.0,126.0,325.73,2.0,13.887815228923529,75.59646617154982,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,fen-edebiyatfakültesi,psikoloji,202410044,EA,Türkçe,100.0,12,12,0.0,İSTANBUL,Marmara,3,1,7,73257.0,26510.0,224818.0,345418.0,23373.5,0.0,6.67,415.0,0.51,9.0,3.3,0.25,0.583,1.0,180,142,40,411.23661,453.76583,5110.0,17480.0,126.0,325.73,-1.0,15.5,71.5,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,fen-edebiyatfakültesi,psikoloji,202410035,EA,Türkçe,0.0,67,34,49000.0,İSTANBUL,Marmara,3,1,7,583658.0,300281.0,731084.0,1077283.0,141688.5,1666000.0,4.71,184.0,0.43,8.6,3.6,0.235,0.647,0.971,412,328,343,411.23661,453.76583,5110.0,17480.0,126.0,325.73,-1.0,15.5,71.5,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇letişimfakültesi,"radyo,televizyonvesinema",202411024,SÖZ,Türkçe,100.0,7,7,0.0,İSTANBUL,Marmara,2,1,1,51284.0,29850.0,483538.0,651081.0,10717.0,0.0,1.43,213.0,0.8,7.3,2.6,0.143,0.857,1.0,89,56,31,222.02475,2548575.0,5110.0,17480.0,126.0,325.73,-1.0,15.7,69.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇letişimfakültesi,"radyo,televizyonvesinema",202410432,SÖZ,Türkçe,50.0,39,39,51969.18396226415,İSTANBUL,Marmara,2,1,1,413300.0,77903.0,865645.0,1494477.0,167698.5,2026798.174528302,2.05,240.0,1.54,5.0,1.9,0.564,0.897,1.0,304,170,145,222.02475,2548575.0,5110.0,17480.0,126.0,325.73,-1.0,15.7,69.2,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,eğitimfakültesi,rehberlikvepsikolojikdanışmanlık,202410698,EA,Türkçe,100.0,8,8,0.0,İSTANBUL,Marmara,6,1,3,98672.0,77137.0,263068.0,460556.0,10767.5,0.0,0.0,271.0,0.74,9.6,1.9,0.625,0.875,1.0,90,46,36,373.27027,438.31911,5110.0,17480.0,126.0,325.73,-1.0,13.1,75.9,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,eğitimfakültesi,rehberlikvepsikolojikdanışmanlık,202410705,EA,Türkçe,50.0,42,42,17000.0,İSTANBUL,Marmara,6,1,3,226557.0,123766.0,406301.0,795076.0,51395.5,714000.0,3.81,271.0,0.55,5.4,3.1,0.214,0.643,1.0,481,165,122,373.27027,438.31911,5110.0,17480.0,126.0,325.73,-1.0,13.1,75.9,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇letişimfakültesi,reklamcılık,202411854,SÖZ,Türkçe,100.0,9,9,0.0,İSTANBUL,Marmara,0,1,3,81374.0,54210.0,558468.0,958373.0,13582.0,0.0,3.33,387.0,0.96,8.1,3.6,0.3329999999999999,0.444,1.0,97,22,32,215.85559,3236858.0,5110.0,17480.0,126.0,325.73,-1.0,13.5,75.9,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇letişimfakültesi,reklamcılık,202490676,SÖZ,Türkçe,50.0,52,36,51969.18396226415,İSTANBUL,Marmara,0,1,3,559224.0,132935.0,939576.0,1498281.0,213144.5,1870890.6226415096,1.11,123.0,0.98,5.7,3.0,0.3329999999999999,0.667,0.972,333,69,71,215.85559,3236858.0,5110.0,17480.0,126.0,325.73,-1.0,13.5,75.9,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,yabancıdilleryüksekokulu,rusçamütercimvetercümanlık,202490623,DİL,Türkçe,100.0,5,5,0.0,İSTANBUL,Marmara,0,0,0,19943.0,7166.0,620186.0,1037009.0,6388.5,0.0,4.0,110.0,0.27,8.7,6.2,0.2,0.4,0.8,54,5,6,2500469.0,295.52353,5110.0,17480.0,126.0,325.73,0.0,12.5,70.8,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,eğitimfakültesi,sınıföğretmenliği,202410583,EA,Türkçe,100.0,8,8,0.0,İSTANBUL,Marmara,2,2,0,90791.0,77832.0,255046.0,483323.0,6479.5,0.0,2.5,196.0,0.36,7.3,8.0,0.0,0.25,0.625,126,69,27,445.61373,464.27405,5110.0,17480.0,126.0,325.73,-1.0,9.8,88.3,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,eğitimfakültesi,sınıföğretmenliği,202410723,EA,Türkçe,50.0,42,42,18000.0,İSTANBUL,Marmara,2,2,0,178444.0,93721.0,380132.0,706089.0,42361.5,756000.0,3.57,277.0,1.34,5.4,3.3,0.19,0.452,1.0,454,293,146,445.61373,464.27405,5110.0,17480.0,126.0,325.73,-1.0,9.8,88.3,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,sağlıkbilimlerifakültesi,sağlıkyönetimi,202412579,EA,Türkçe,100.0,8,8,0.0,İSTANBUL,Marmara,0,1,3,359677.0,225492.0,583844.0,907228.0,67092.5,0.0,2.5,153.0,0.52,9.0,4.4,0.25,0.5,1.0,109,39,19,237.63515,283.40907,5110.0,17480.0,126.0,325.73,-1.0,15.7,70.9,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,sağlıkbilimlerifakültesi,sağlıkyönetimi,202412588,EA,Türkçe,50.0,47,3,13750.0,İSTANBUL,Marmara,0,1,3,535579.0,406866.0,719691.0,885470.0,64356.5,41250.0,0.0,43.0,0.0,5.7,3.0,0.0,0.667,1.0,21,15,57,237.63515,283.40907,5110.0,17480.0,126.0,325.73,-1.0,15.7,70.9,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇ktisadivei̇daribilimlerfakültesi,siyasetbilimiveuluslararasıi̇lişkiler,202410926,EA,İngilizce,100.0,9,9,0.0,İSTANBUL,Marmara,1,0,7,168385.0,149330.0,313909.0,478729.0,9527.5,0.0,3.33,184.0,0.43,9.1,5.3,0.222,0.3329999999999999,0.889,127,40,33,235.78119,287.65636,5110.0,17480.0,126.0,325.73,0.0,18.9,70.1,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇ktisadivei̇daribilimlerfakültesi,siyasetbilimiveuluslararasıi̇lişkiler,202410398,EA,İngilizce,50.0,49,7,18000.0,İSTANBUL,Marmara,1,0,7,570482.0,271208.0,636404.0,957248.0,149637.0,126000.0,2.86,80.0,0.38,7.3,2.4,0.429,0.7140000000000001,1.0,67,19,113,235.78119,287.65636,5110.0,17480.0,126.0,325.73,0.0,18.9,70.1,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,sağlıkbilimlerifakültesi,sosyalhizmet,202412516,EA,Türkçe,100.0,9,9,0.0,İSTANBUL,Marmara,0,0,3,335125.0,263867.0,592647.0,824893.0,35629.0,0.0,0.0,246.0,0.41,9.4,4.8,0.222,0.444,1.0,175,45,28,213.19243,263.42513,5110.0,17480.0,126.0,325.73,-1.0,17.0,69.4,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,sağlıkbilimlerifakültesi,sosyalhizmet,202412525,EA,Türkçe,50.0,46,13,51969.18396226415,İSTANBUL,Marmara,0,0,3,569992.0,399789.0,834077.0,1366364.0,85101.5,675599.391509434,0.0,47.0,0.64,5.2,2.8,0.231,0.6920000000000001,1.0,109,47,56,213.19243,263.42513,5110.0,17480.0,126.0,325.73,-1.0,17.0,69.4,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,fen-edebiyatfakültesi,sosyoloji,202411757,EA,Türkçe,100.0,5,5,0.0,İSTANBUL,Marmara,4,0,1,221485.0,195376.0,501941.0,922894.0,13054.5,0.0,0.0,132.0,0.3,9.7,8.2,0.2,0.2,0.8,63,20,24,487.53684,511.54181,5110.0,17480.0,126.0,325.73,-1.0,19.0,60.0,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,fen-edebiyatfakültesi,sosyoloji,202411775,EA,Türkçe,50.0,28,4,16000.0,İSTANBUL,Marmara,4,0,1,556830.0,393279.0,792493.0,1358868.0,81775.5,64000.0,0.0,19.0,1.58,5.8,1.5,0.75,1.0,1.0,20,10,61,487.53684,511.54181,5110.0,17480.0,126.0,325.73,-1.0,19.0,60.0,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,eğitimfakültesi,türkçeöğretmenliği,202411651,SÖZ,Türkçe,100.0,8,8,0.0,İSTANBUL,Marmara,1,1,3,16274.0,3790.0,399552.0,554549.0,6242.0,0.0,1.25,184.0,0.71,7.4,4.5,0.25,0.625,0.875,84,57,24,480.65509,510.49443,5110.0,17480.0,126.0,325.73,-1.0,15.1,72.9,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,eğitimfakültesi,türkçeöğretmenliği,202411669,SÖZ,Türkçe,50.0,42,42,16000.0,İSTANBUL,Marmara,1,1,3,117773.0,32684.0,588499.0,992738.0,42544.5,672000.0,4.52,202.0,1.04,5.6,3.4,0.262,0.667,0.952,464,219,83,480.65509,510.49443,5110.0,17480.0,126.0,325.73,-1.0,15.1,72.9,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,fen-edebiyatfakültesi,türkdiliveedebiyatı,202410838,SÖZ,Türkçe,100.0,8,8,0.0,İSTANBUL,Marmara,4,0,2,91236.0,43025.0,533938.0,863951.0,24105.5,0.0,2.5,463.0,0.52,9.1,5.4,0.125,0.625,0.875,105,44,21,429.82205,487.76935,5110.0,17480.0,126.0,325.73,-2.0,19.7,56.8,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,fen-edebiyatfakültesi,türkdiliveedebiyatı,202410256,SÖZ,Türkçe,50.0,44,25,16000.0,İSTANBUL,Marmara,4,0,2,551387.0,122625.0,1120553.0,1403129.0,214381.0,400000.0,2.8,114.0,0.79,4.8,2.3,0.36,0.88,1.0,293,170,98,429.82205,487.76935,5110.0,17480.0,126.0,325.73,-2.0,19.7,56.8,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,fen-edebiyatfakültesi,tarih,202412543,SÖZ,Türkçe,100.0,5,5,0.0,İSTANBUL,Marmara,2,2,4,84838.0,18337.0,527204.0,921675.0,33250.5,0.0,0.0,137.0,0.22,8.8,3.0,0.0,0.8,1.0,63,33,14,458.25939,490.58626,5110.0,17480.0,126.0,325.73,-2.0,18.8,59.8,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,fen-edebiyatfakültesi,tarih,202412552,SÖZ,Türkçe,50.0,28,7,51969.18396226415,İSTANBUL,Marmara,2,2,4,516188.0,228822.0,944918.0,1187508.0,143683.0,363784.28773584904,0.0,53.0,0.94,6.7,1.4,0.7140000000000001,1.0,1.0,63,27,61,458.25939,490.58626,5110.0,17480.0,126.0,325.73,-2.0,18.8,59.8,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇letişimfakültesi,televizyonhaberciliğiveprogramcılığı,202411906,SÖZ,Türkçe,100.0,4,4,0.0,İSTANBUL,Marmara,0,0,4,85472.0,53242.0,548501.0,870544.0,16115.0,0.0,0.0,89.0,0.22,9.1,4.3,0.25,0.25,1.0,44,6,28,218.80825,218.80825,5110.0,17480.0,126.0,325.73,-1.0,15.2,72.9,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇letişimfakültesi,televizyonhaberciliğiveprogramcılığı,202490677,SÖZ,Türkçe,50.0,27,5,51969.18396226415,İSTANBUL,Marmara,0,0,4,476296.0,153320.0,983606.0,1339690.0,161488.0,259845.91981132075,0.0,45.0,0.0,7.0,5.8,0.0,0.6,0.8,62,13,42,218.80825,218.80825,5110.0,17480.0,126.0,325.73,-1.0,15.2,72.9,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇ktisadivei̇daribilimlerfakültesi,uluslararasıticaretvefinansman,202490632,EA,İngilizce,100.0,10,10,0.0,İSTANBUL,Marmara,0,0,6,208963.0,146583.0,382194.0,543092.0,31190.0,0.0,4.0,453.0,0.91,7.9,3.9,0.1,0.5,1.0,133,46,9,242.42845,298.65886,5110.0,17480.0,126.0,325.73,-1.0,13.9,77.8,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,i̇ktisadivei̇daribilimlerfakültesi,uluslararasıticaretvefinansman,202490633,EA,İngilizce,50.0,55,26,19440.0,İSTANBUL,Marmara,0,0,6,567005.0,250778.0,646910.0,986501.0,158113.5,505440.0,1.15,116.0,0.6,6.5,3.3,0.2689999999999999,0.731,0.962,240,111,46,242.42845,298.65886,5110.0,17480.0,126.0,325.73,-1.0,13.9,77.8,2825,36.0,11.6
İSTANBUL AYDIN ÜNİVERSİTESİ,vakıf,uygulamalıbilimleryüksekokulu,yönetimbilişimsistemleri,202412852,EA,Türkçe,100.0,11,11,0.0,İSTANBUL,Marmara,0,0,0,105842.0,69300.0,253164.0,519292.0,18271.0,0.0,4.55,305.0,0.79,8.0,5.6,0.0,0.182,1.0,145,13,29,265.57175,303.00441,5110.0,17480.0,126.0,325.73,1.0,13.6,76.5,2825,36.0,11.6
