academicYear,universityName,universityType,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount
2024,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,devlet,İnsan ve Toplum Bilimleri Fakültesi,İngiliz Dili ve Edebiyatı,102710175,DİL,,,60,60,,,,ÇANAKKALE,Marmara,---,4,3,16.503,9.813,370.606,700.155,,,"% 93,8","% 57,8",1.96,,"% 8,7","% 23,7","% 62,8","8,4",,"8,5","% 3,1","% 18,8","% 73,4",,743,6,749,302,135
2024,SAKARYA ÜNİVERSİTESİ,devlet,Eğitim Fakültesi (Hendek),İngilizce Öğretmenliği,108810562,DİL,İngilizce,,50,50,,,,SAKARYA,Marmara,---,1,3,16.804,7.598,355.428,620.743,,,"% 84,6","% 57,7",1.854,,"% 5,8","% 21,1","% 59,8","8,7",,"8,0","% 9,6","% 17,3","% 65,4",,684,38,722,619,302
2024,İSTANBUL ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Fransızca Mütercim ve Tercümanlık,105690656,DİL,,,40,40,,,,İSTANBUL,Marmara,3,---,2,17.046,8.861,392.222,636.857,,,"% 26,8","% 82,9",4.228,,"% 35,8","% 52,0","% 81,7","5,3",,"4,3","% 12,2","% 48,8","% 95,1",,379,60,442,112,173
2024,GAZİANTEP ÜNİVERSİTESİ,devlet,Gaziantep Eğitim Fakültesi,İngilizce Öğretmenliği,104210508,DİL,,,45,45,,,,GAZİANTEP,Güneydoğu Anadolu,3,2,4,17.285,2.654,320.42,555.287,,,"% 67,2","% 58,6",1.533,,"% 16,2","% 40,7","% 73,7","6,6",,"6,9","% 17,2","% 36,2","% 79,3",,565,4,569,534,376
2024,TRAKYA ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,İngilizce Öğretmenliği,109410863,DİL,İngilizce,,50,50,,,,EDİRNE,Marmara,2,2,2,17.35,7.362,396.107,671.259,,,"% 94,2","% 71,2",1.488,,"% 7,1","% 18,4","% 58,7","9,0",,"7,7","% 17,3","% 23,1","% 71,2",,616,25,654,527,468
2024,ANKARA ÜNİVERSİTESİ,devlet,Dil ve Tarih Coğrafya Fakültesi,Fransız Dili ve Edebiyatı,101110148,DİL,Fransızca,,55,55,,,,ANKARA,İç Anadolu,4,---,2,17.495,2.846,380.322,761.453,,,"% 73,7","% 29,8",1.076,,"% 5,3","% 23,7","% 73,8","7,2",,"5,0","% 8,8","% 36,8","% 98,2",,566,6,572,123,218
2024,ANKARA ÜNİVERSİTESİ,devlet,Dil ve Tarih Coğrafya Fakültesi,Dilbilimi,101190421,DİL,,,50,52,,,,ANKARA,İç Anadolu,5,3,1,17.888,6.648,379.067,741.847,,,"% 71,2","% 46,2",781,,"% 9,1","% 25,2","% 70,4","7,6",,"5,3","% 17,3","% 32,7","% 94,2",,489,18,507,87,227
2024,İSTANBUL ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Rus Dili ve Edebiyatı,105610264,DİL,,,55,57,,,,İSTANBUL,Marmara,3,---,---,18.12,8.535,410.045,753.209,,,"% 17,5","% 91,2",833,,"% 8,5","% 28,0","% 74,4","7,0",,"4,0","% 17,5","% 50,9","% 100,0",,452,50,502,82,250
2024,HACETTEPE ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Fransızca Öğretmenliği,104810256,DİL,,,40,41,,,,ANKARA ,,1,1,1,18.335,7.922,355.347,709.707,,,"% 56,1",,659,,"% 9,1","% 30,7","% 74,7","6,8",,"5,8","% 12,2","% 39,0","% 85,4",,440,35,478,76,216
2024,ANKARA ÜNİVERSİTESİ,devlet,Açık ve Uzaktan Eğitim Fakültesi,İngiliz Dili ve Edebiyatı (Uzaktan Öğretim),101190429,DİL,İngilizce,,100,102,,,,ANKARA,İç Anadolu,---,---,---,18.422,2.741,328.219,878.605,,,"% 74,8","% 35,9",1.204,,"% 49,9","% 69,0","% 89,2","3,8",,"1,5","% 85,4","% 92,2","% 99,0",,321,55,378,154,332
